id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1524711,Sunny 1-Bedroom Apartment: Astoria,8135210,Milena,Queens,Astoria,40.763870000000004,-73.92593000000001,Entire home/apt,108,4,3,01/12/15,0.06,1,0
1546678,One Bedroom in Astoria NY,7646038,Malik,Queens,Ditmars Steinway,40.77448,-73.90907,Entire home/apt,120,2,2,12/09/18,0.19,1,0
1546945,(1) CLEAN HOME AWAY FROM HOME!,4983320,Terri,Queens,Flushing,40.75431,-73.83131,Private room,59,1,116,06/09/17,1.63,2,0
1552242,Single family home 2 bedrooms  2 bathrooms,8126811,Jessica,Queens,Long Island City,40.75676,-73.93463,Entire home/apt,250,3,184,26/06/19,2.65,1,84
1571455,"NEW YORK,  Queens    ""  WELCOME  "" ",8316059,Jorge,Queens,Woodside,40.74409,-73.89864,Private room,75,2,25,28/10/18,0.4,1,365
1578776,Nice private room in Astoria,4645357,Beatrix,Queens,Long Island City,40.75909,-73.93217,Private room,51,1,165,23/06/19,2.36,1,361
1581579,★★★★★- Lux Astoria |❤of NYC| Near subway/Manhattan,7748180,Ryan,Queens,Ditmars Steinway,40.77787,-73.91471999999999,Entire home/apt,188,2,260,07/07/19,3.97,1,312
1586454,Private Room With Patio In Queens,8452695,Macit,Queens,Maspeth,40.737320000000004,-73.90168,Private room,48,20,33,21/04/19,0.46,2,297
1586576,Private Bedroom in QUEENS,8452695,Macit,Queens,Maspeth,40.74033,-73.89921,Private room,56,28,14,15/04/17,0.2,2,310
1598012,"Close to the city, Astoria",3360223,Rosemary,Queens,Astoria,40.767920000000004,-73.92228,Private room,45,4,68,01/01/19,0.96,1,0
1600917,"Jupiter Suites, Rm #4 w/Bthrm-(JFK)",7853251,Enyinne,Queens,St. Albans,40.69015,-73.77472,Private room,59,1,8,11/05/17,0.12,5,359
1614964,Charming Room in Astoria!!,8783166,Marinez,Queens,Astoria,40.767520000000005,-73.9273,Private room,120,3,12,21/05/19,0.17,2,365
1651595,"Cozy Apartment, 30 min train ride to Times Square!",8759781,Augusto M Gallardo,Queens,Jackson Heights,40.75238,-73.87746,Entire home/apt,110,9,11,01/06/19,0.16,1,362
1682958,Beautiful Cozy Room Great Price!,6194487,Rocio & James,Queens,Astoria,40.76359,-73.90586,Private room,79,1,274,25/04/19,4.02,3,308
1684053,Arverne By The Bay Private Room & Bathroom,762610,Christopher,Queens,Arverne,40.59684,-73.79449,Private room,35,2,201,18/06/19,3.28,2,88
1687108,"Private, Clean and Comfortable NY",177712,Amara,Queens,Astoria,40.763940000000005,-73.92022,Private room,70,7,34,31/03/19,0.48,1,140
1691188,4 bedroom 2Bath apt Maspeth Queens,8934751,Mike,Queens,Maspeth,40.72509,-73.89686999999999,Entire home/apt,200,4,24,01/06/19,0.38,2,157
1702781,Nice and quiet,7614595,Maria,Queens,Astoria,40.7672,-73.92799000000001,Private room,38,30,7,03/11/18,0.19,1,137
1733157,Private Family Home 2BR mins to Midtown Manhattan,9131167,Myrna And David,Queens,Astoria,40.76135,-73.91571,Private room,195,3,231,30/06/19,3.51,1,304
1735478,"Relaxing, serene room in NYC Apt",6790494,Paul,Queens,Long Island City,40.76081,-73.93163,Private room,100,20,52,25/08/15,0.75,1,182
1742471,View of Empire State Building!,2127723,Tavia,Queens,Sunnyside,40.74609,-73.91405999999999,Entire home/apt,140,2,40,20/05/19,0.6,1,20
1743116,Cozy Room in Astoria,8783166,Marinez,Queens,Astoria,40.76549,-73.92934,Private room,100,3,4,02/06/19,0.07,2,364
1762513,"2bd/2bth, drmn, 1 block from subway in LIC",9264606,Jeremy,Queens,Long Island City,40.748490000000004,-73.94946999999999,Entire home/apt,275,7,0,,,1,0
1763209,"10mins to Manhattan, 59th St, 17mins Times Square.",9268156,DeLex,Queens,Astoria,40.764509999999994,-73.92942,Private room,86,2,107,01/11/18,1.58,1,0
1763333,"Cozy 1 BR Apt - Sunnyside, Queens",9268805,David,Queens,Sunnyside,40.74244,-73.91676,Entire home/apt,95,1,41,13/06/16,0.59,2,177
1767037,Small Cozy Room Wifi & AC near JFK,9284163,Antonio,Queens,Woodhaven,40.689679999999996,-73.85219000000001,Private room,29,2,386,19/06/19,5.53,3,50
1777197,( Hostal ) 1 full size Mattress (Top Bunk),2793778,Fernando,Queens,Forest Hills,40.71697,-73.83396,Shared room,75,5,63,19/05/19,0.91,5,19
1802584,YOUR  PRIVATE COZY 1Br + 15min from Manhattan,2961266,John,Queens,Sunnyside,40.73747,-73.9248,Entire home/apt,110,1,92,03/07/19,6.3,2,147
1815505,Peaceful Oasis. 25 mins. Manhattan,9509269,Carlos,Queens,Briarwood,40.71594,-73.82264,Private room,56,5,80,08/06/19,1.16,2,298
1870228,Long Island City Home 1.!,4378763,Antonio,Queens,Long Island City,40.752829999999996,-73.92915,Private room,73,2,97,09/06/19,1.44,3,359
1903198,Time Square in 30 minutes. Front room.,3158364,Devika,Queens,Sunnyside,40.73673,-73.92526,Private room,45,5,70,30/06/19,2.23,4,250
1914590,Nice clean large Bedroom in Astoria,6194487,Rocio & James,Queens,Astoria,40.76425,-73.90489000000001,Private room,79,1,108,30/05/19,2.68,3,313
1914787,Your home away from home in Comfort,9509269,Carlos,Queens,Briarwood,40.71477,-73.82011999999999,Private room,66,5,95,25/05/19,1.39,2,301
1920085,Small Room With Private Loft Bed,1229984,John,Queens,Long Island City,40.744040000000005,-73.95233,Private room,40,25,8,11/06/17,0.12,3,0
1921859,Adorable 1BD Home with view of NYC,9959323,Lauren,Queens,Astoria,40.77453,-73.92833,Entire home/apt,130,4,17,06/05/17,0.25,1,347
1936772,Private Ground Floor Studio Apt PLUS Driveway,2274545,Kerri & Steve,Queens,Middle Village,40.715759999999996,-73.86268000000001,Entire home/apt,85,2,97,01/07/19,1.43,1,230
1937761,Modern & Quiet 2bdr Astoria - 2 blocks from Subway,3294551,Michelangelo,Queens,Astoria,40.7582,-73.91686999999999,Entire home/apt,180,3,77,11/06/19,1.35,1,254
1950603,Cozy NYC apt. 10min to Central Park,8048803,Daan,Queens,Long Island City,40.75401,-73.91757,Entire home/apt,82,5,2,25/07/15,0.03,1,0
1953928,Huge 2 Bedrooms NYC ,10100413,A,Queens,Astoria,40.76266,-73.91450999999999,Entire home/apt,150,1,89,20/01/19,1.32,1,148
1981410,Spacious 1 bed near train!,6638763,Terry & Kristen,Queens,Ditmars Steinway,40.77906,-73.91265,Entire home/apt,135,3,38,02/07/19,0.62,1,243
1987584,Home Sweet Room-HOMEY-Queens NYC!!,4113132,Jacqueline & Tyas,Queens,Elmhurst,40.73943,-73.87475,Private room,45,3,49,25/04/19,0.77,3,307
2012750,"LOVELY 1 BEDROOM APT, BATH + KIT+ LIVING ROOM",10355206,Rosa,Queens,Ridgewood,40.70493,-73.90795,Entire home/apt,75,30,64,02/11/15,0.95,1,178
2024991,Beautiful king-size 1-bedroom with balcony,10362054,Mary,Queens,Astoria,40.7577,-73.91981,Entire home/apt,100,3,1,01/01/18,0.05,1,0
2028291,"Entire studio with backyard, Close to subway!!!",10243387,Mirlet,Queens,Astoria,40.7582,-73.92811,Entire home/apt,149,3,19,07/07/19,0.56,2,291
2028432,Sunny Private Studio With Backyard Close 2 Subway!,10243387,Mirlet,Queens,Long Island City,40.75832,-73.92874,Private room,72,3,26,14/03/19,0.41,2,307
2028925,Art Boutique 2BR Suite at JFK Airport,10162529,Jay,Queens,St. Albans,40.700390000000006,-73.75233,Entire home/apt,325,3,82,01/01/19,1.37,2,359
2038278,Bright and Open Astoria Apartment,10456845,Taylor,Queens,Astoria,40.76589,-73.92864,Entire home/apt,100,1,2,30/12/15,0.03,2,0
2048796,Sunnyside Gardens Oasis!,763439,Joel,Queens,Sunnyside,40.74817,-73.91886,Private room,50,1,1,12/08/17,0.04,1,0
2065101,Sunny Room,7455886,Emily,Queens,Astoria,40.7672,-73.90795,Private room,35,7,0,,,1,0
2065985,"Woodside Queens,  New York",9757249,Kenny,Queens,Sunnyside,40.74071,-73.9191,Private room,50,1,0,,,1,0
2068054,One  Room in Lovely Zen House,10577541,Kat,Queens,Forest Hills,40.71215,-73.85356,Private room,55,15,6,21/04/18,0.1,1,255
2081177,Lovely Studio in New York City,542611,Robyn,Queens,Sunnyside,40.74409,-73.91868000000001,Entire home/apt,90,14,6,11/09/16,0.09,1,0
2087663,"Chic, neat & cozy small 1 BR Apt",10657268,Boryana,Queens,Astoria,40.76165,-73.92179,Entire home/apt,130,5,0,,,1,0
2093455,Nice bedroom,6471461,Robert,Queens,Ridgewood,40.707159999999995,-73.89905999999999,Private room,60,1,275,05/07/19,4.64,2,329
2095959,Big Sunlit Studio - Nice Bed - 18 min to Manhattan,10692401,Jp,Queens,Sunnyside,40.74409,-73.92471,Entire home/apt,94,7,27,28/08/16,0.4,1,0
2104910,SPACIOUS APT BK/QUEENS w/BACKYARD!,10643810,Alex,Queens,Ridgewood,40.70988,-73.90845,Entire home/apt,99,2,57,08/03/17,0.89,1,42
2110493,PRIVATE studio/not shared/ SAFE/ CLEAN/Affordable,1834769,Debbie,Queens,Maspeth,40.72675,-73.90522,Entire home/apt,64,3,7,22/06/19,0.69,1,333
2123079,Artist Loft Studio close to all,10577784,Julian,Queens,Long Island City,40.763040000000004,-73.92777,Entire home/apt,120,3,80,02/07/19,1.74,2,69
2134294,"Nice room in Astoria, Queens, NYC",10859726,Don Luis,Queens,Astoria,40.77073,-73.93229000000001,Private room,47,5,11,10/03/18,0.16,3,162
2136293,Studio Apartment Near Express Subway to Manhattan,6599585,Mike,Queens,Richmond Hill,40.70171,-73.82788000000001,Entire home/apt,65,2,162,26/06/19,2.45,1,302
2150750,"Private Bedroom in Sunnyside, NYC ",9268805,David,Queens,Sunnyside,40.74527,-73.91693000000001,Private room,60,1,10,12/10/14,0.16,2,184
2155219,Private Bedroom in LIC/ Astoria,10998158,Laura,Queens,Long Island City,40.75874,-73.92999,Private room,100,29,37,08/12/18,0.57,1,305
2171821,Cool New 1br Apt - 1block from L&M,11079245,Florian / Anna,Queens,Ridgewood,40.70218,-73.91005,Private room,100,7,14,08/05/19,0.24,1,365
2236458,Cozy 1 Bdrm n the Heart of Astoria!,11418277,Vanessa,Queens,Astoria,40.76437,-73.9195,Entire home/apt,65,4,2,21/04/14,0.03,1,0
2237032,"Cozy Room in LIC, 7 min to Times Sq",1589909,Alosha,Queens,Long Island City,40.74495,-73.95146,Private room,79,15,15,23/05/19,0.29,2,238
2260042,Clean and pleasant Room in NYC,11503864,Omar,Queens,Astoria,40.76427,-73.91561999999999,Shared room,65,1,0,,,1,0
2262357,spacious homey one bdrm apt.,11552512,Sandra,Queens,Sunnyside,40.74622,-73.92296,Entire home/apt,120,2,5,27/05/19,0.19,1,81
2268632,Big Queens NY Apt. Clean & safe.,3619427,Ian,Queens,Sunnyside,40.738170000000004,-73.92463000000001,Entire home/apt,600,4,0,,,1,0
2269104,Modern Style private room in queens,8568891,Sufia,Queens,Jamaica,40.7095,-73.78828,Private room,65,2,13,14/07/18,0.22,1,362
2291575,Super Bowl Space Available! ,11706506,Andrea,Queens,Astoria,40.76895,-73.9236,Shared room,300,1,0,,,1,0
2298373,Luxury private apartment/Suite/with balcony,10149317,Lana,Queens,Rego Park,40.72988,-73.85773,Entire home/apt,88,3,33,20/04/19,0.77,5,262
2308802,Big 2 bds House w/ Parking and Yard,11790431,Laura,Queens,Kew Gardens Hills,40.72664,-73.82795,Entire home/apt,86,1,52,01/07/19,0.79,1,53
2323502,Cute & cozy room in Ridgewood,3976338,Vanessa,Queens,Ridgewood,40.702059999999996,-73.90935999999999,Private room,59,3,106,01/07/19,1.61,1,87
2346416,Lovely private room close to Manhattan,11983859,Lauren,Queens,Astoria,40.76315,-73.92617,Private room,65,2,183,10/06/19,2.82,1,146
2349737,NYC Apt - Close to Metro & Mnhtn,11722972,Karen,Queens,Rego Park,40.73243,-73.86773000000001,Entire home/apt,275,30,9,03/08/17,0.14,1,342
2371632,"Great 1 Br Apt, Ozone Park, NYC",10721506,Lee,Queens,Ozone Park,40.67657,-73.84083000000001,Entire home/apt,85,3,106,27/06/19,1.66,1,238
2372740,Chez Jazz BnB--Cozy BK/Queens room,12120448,Rob,Queens,Ridgewood,40.70375,-73.9094,Private room,45,2,27,15/05/19,0.42,1,190
2445856,"Guest rm, 2 stops from GrandCentral",3578009,Walther,Queens,Long Island City,40.74955,-73.95081,Private room,100,2,37,06/10/18,0.58,2,97
2458811,Gorgeous Private 1BR. 10m to MHTN.,4549281,Ido,Queens,Astoria,40.75705,-73.91771,Entire home/apt,83,14,0,,,1,0
2461540,Big BR 15 min away from Manhattan,12587147,Joao,Queens,Astoria,40.75799,-73.92005999999999,Private room,75,7,186,10/06/19,2.93,1,193
2465962,1 BEDROOM ENTIRE HOME/APT❤ ASTORIA,1000014,Amy,Queens,Astoria,40.76122,-73.91163,Entire home/apt,125,1,13,28/09/15,0.22,1,0
2467377,Centrally located in Bayside / Nice,7801481,Inez,Queens,Bay Terrace,40.78645,-73.77958000000001,Private room,90,3,8,15/01/19,0.25,2,324
2477138,Private Room: The cheapest deal!!,9089934,Siddharth,Queens,Ozone Park,40.67948,-73.85335,Private room,30,7,0,,,1,0
2485482,Boutique Apt. NYC  by  24 HR Metro,12718658,Ray,Queens,Jackson Heights,40.75484,-73.8764,Shared room,75,2,0,,,1,0
2508374,Cozy 1br mins from CASINO JFK & NYC,8552126,Claudius,Queens,Jamaica,40.67349,-73.76951,Entire home/apt,63,3,146,20/06/19,2.28,2,23
2510394,"HUGE LUXURY 2BD/2B, 7mn TO TIME SQR",12851900,Dominique,Queens,Long Island City,40.74263,-73.95594,Entire home/apt,395,7,50,01/05/19,0.8,1,319
2513351,Bright and Open Astoria Apartment!,12864943,Tegan,Queens,Astoria,40.76441,-73.92878,Private room,70,3,1,06/04/15,0.02,2,0
2515876,"Comfortable, spacious “ 1 bedroom “ apartment",12878653,Nicholas P,Queens,Astoria,40.763740000000006,-73.90965,Private room,59,14,19,07/05/19,0.31,1,346
2516430,Lg Private Rm 10mins to Manhattan,10440985,Jimmy,Queens,Astoria,40.758790000000005,-73.91185,Private room,50,10,1,31/07/16,0.03,1,0
2519770,2-3 bedroom apt in Astoria NYC,12899510,Solange,Queens,Ditmars Steinway,40.778040000000004,-73.91623,Entire home/apt,150,1,1,28/08/14,0.02,1,0
2532873,Beautiful Master Bedroom in the Heart of Astoria,12972780,Ismail,Queens,Astoria,40.76163,-73.91783000000001,Private room,100,1,13,20/05/19,0.51,2,0
2578731,Spacious Modern 2BD Apartment,13207016,Jessica,Queens,Rockaway Beach,40.584509999999995,-73.815,Entire home/apt,140,2,14,31/10/14,0.22,1,0
2637533,Spacious Studio Suite w Adjoining Sunroom,2687435,Abby & Kurt,Queens,Ditmars Steinway,40.775940000000006,-73.91786,Entire home/apt,95,3,25,31/05/19,3.04,1,6
2651810,Quiet Queens Apt in middle of NYC,13574223,Jimmy,Queens,Maspeth,40.718270000000004,-73.90647,Entire home/apt,80,2,61,16/06/19,3.13,1,32
2661098,"New York City, a safe and (mostly) quiet place.",13621509,Renald,Queens,Rego Park,40.72786,-73.86946,Private room,55,2,12,23/06/19,0.2,1,89
2677779,Quaint Room ,8083568,Favio,Queens,Jackson Heights,40.75107,-73.87654,Private room,60,5,66,27/05/19,1.05,1,348
2679171,"Cozy, close to everything in NY  :)",1091875,Jovana,Queens,Long Island City,40.74627,-73.94666,Private room,95,2,126,29/06/19,1.98,1,39
2683455,4BR Family apt 15 min to Manhattan,1273385,Cecile,Queens,Long Island City,40.74749,-73.92089,Entire home/apt,155,3,4,13/10/15,0.07,1,0
2690370,Spectacular Views of Mid-Town,480923,Diane,Queens,Long Island City,40.74606,-73.95765,Entire home/apt,130,30,1,04/08/14,0.02,1,0
2698645,Just 3 Minutes to Midtown! Live like a NYer!,10851687,Arya,Queens,Long Island City,40.743320000000004,-73.95425999999999,Private room,95,2,185,30/06/19,2.92,1,140
2698984,Huge Modern Waterfront Home,13811875,Grace,Queens,Whitestone,40.79721,-73.816,Entire home/apt,400,3,7,04/09/18,0.15,1,281
2727166,Cozy Room by Kaufman Studios,136352,Fotis,Queens,Astoria,40.7558,-73.92376999999999,Private room,50,5,37,22/04/19,0.59,1,313
2739577,Current Location,12082653,Taylor,Queens,Long Island City,40.7625,-73.93919,Entire home/apt,225,1,1,29/05/14,0.02,1,0
2745620,Small Room Astoria20minToManhattan,1172202,Funda,Queens,Ditmars Steinway,40.77138,-73.90895,Private room,55,1,115,23/06/19,1.82,5,30
2757036,Bayview room,14103991,Ruth,Queens,Flushing,40.75606,-73.81954,Private room,55,1,51,26/05/19,0.82,4,333
2801300,cozy room /female guests,14103991,Ruth,Queens,Flushing,40.75611,-73.81957,Private room,75,1,48,23/06/19,0.77,4,355
2803944,Lovely Private Bedroom in 2BR Apt,3181226,Emily,Queens,Woodside,40.74235,-73.90375,Private room,55,1,1,05/09/15,0.02,1,0
2804989,"Sunny, colorful, 1BD close to city ",2918667,Neisha,Queens,Sunnyside,40.74405,-73.91502,Entire home/apt,100,1,1,27/05/14,0.02,1,0
2814076,Charming 1br apartment in Astoria,6364557,Fernando,Queens,Astoria,40.7576,-73.92698,Entire home/apt,130,4,45,16/06/19,0.82,1,170
2830518,"Safe Clean Sunny, 15 min Manhattan",11363157,Delia,Queens,Astoria,40.76123,-73.92177,Private room,65,50,30,15/11/15,0.48,1,198
2836845,Old World Elegance in Astoria!,10987233,Anastasia,Queens,Ditmars Steinway,40.77297,-73.91604,Entire home/apt,160,2,175,01/07/19,2.78,1,269
2863530,APPARTEMENT 2 CHAMBRES ASTORIA NY,14636480,Ilda,Queens,Astoria,40.77182,-73.93129,Entire home/apt,130,4,56,15/06/19,1.55,1,0
2867115,Room for Rent -  Close to City & Clean,14655604,Caitlin,Queens,Sunnyside,40.745470000000005,-73.93184000000001,Private room,60,2,55,02/06/19,2.64,1,118
2870603,One Bedroom Apartment,14204809,Alwin,Queens,Jackson Heights,40.75625,-73.87541999999999,Entire home/apt,69,6,78,22/06/19,1.25,1,30
2880336, quaint apartment with city views,14720647,Christian,Queens,Ridgewood,40.71046,-73.91786,Entire home/apt,95,5,25,25/12/15,0.4,1,0
2880864,Awesome Apartment in Astoria,14723162,Hugh,Queens,Astoria,40.77162,-73.92626,Private room,149,1,10,08/10/18,0.17,1,365
2889377, garden view  / female guest ,14103991,Ruth,Queens,Flushing,40.754940000000005,-73.81818,Private room,59,2,48,22/06/19,0.78,4,185
2896760,"Safe, cozy & minutes to NYC",3339701,Angelo,Queens,Ditmars Steinway,40.77503,-73.91882,Private room,60,1,135,16/06/19,2.14,4,309
2919062,Spacious 1 Bedroom in LIC,14906518,Michael,Queens,Long Island City,40.74923,-73.94962,Entire home/apt,119,3,2,03/10/16,0.05,1,0
2939670,"Bright Room Near JFK ,LGA &  Train with AC",15009272,Yolanda,Queens,Woodhaven,40.6955,-73.86281,Private room,53,3,89,03/01/19,1.44,2,189
2942129,"Bright Large  Room near JFK, LGA & Train 2 beds",15009272,Yolanda,Queens,Woodhaven,40.694140000000004,-73.86324,Private room,40,3,136,09/06/19,2.21,2,291
2943724,3 Bedroom @ JFK CASINO BEACH LOCALE,15029400,Astoria,Queens,Bayswater,40.60549,-73.75546999999999,Private room,70,1,13,25/05/15,0.21,1,220
2947668,Location  Queen Elena,3250450,Petya,Queens,Maspeth,40.73726,-73.89792,Private room,35,30,1,28/06/19,1.0,18,364
2956443,Large 2 Floor Apt 2 Bdrm Sleeps 8 ,15089968,Anna,Queens,Richmond Hill,40.70061,-73.84107,Entire home/apt,255,2,60,24/06/19,0.97,2,297
3040654,Sunny Bedroom In Astoria!,6041,Miranda,Queens,Ditmars Steinway,40.77748,-73.90971,Private room,47,2,14,02/01/18,0.28,1,0
3061995,Explore NYC - 1 Stop to Manhattan!,6653718,Kara Ayn,Queens,Long Island City,40.74902,-73.94066,Private room,70,3,145,23/06/19,2.33,1,32
3095502,Cozy 1BR Apartment by Subway,10930874,Tyler,Queens,Forest Hills,40.727129999999995,-73.84946,Entire home/apt,100,1,1,04/09/14,0.02,1,0
3106154,"Safe, Cozy, Cute and Cheap",2885147,Marty,Queens,Rego Park,40.7246,-73.85744,Entire home/apt,52,2,1,24/05/14,0.02,1,0
3112284,Spacious room in flushing ny ❤️,15815237,Mack,Queens,Flushing,40.76428,-73.83225,Private room,59,3,35,31/12/16,0.61,1,158
3116519,Large 900 sqft Artist's Apartment,3008690,Alex,Queens,Ridgewood,40.701240000000006,-73.90941,Entire home/apt,70,10,0,,,1,0
3164997,Charming XL 1br in Astoria,15998942,David,Queens,Astoria,40.77221,-73.92493,Entire home/apt,200,5,22,17/05/18,0.37,1,188
3176874,New 2 Bed.apt. 10 min to NYC! one block from train,16108973,Vlado & Sandra,Queens,Astoria,40.76068,-73.91359,Entire home/apt,119,2,217,21/06/19,3.67,1,214
3199681,Bright & Sunny FULLY FURNISHED Room,627678,Nathan,Queens,Forest Hills,40.73381,-73.85365999999999,Private room,50,7,2,20/08/18,0.15,1,140
3265410,Private Apartment 15 Minutes from the Big Apple,16514175,Karen,Queens,Elmhurst,40.74644,-73.88656,Private room,89,2,40,02/01/18,0.65,5,1
3284019,Spacious and Sunny 1BDR Astoria NYC,15055035,Michelle,Queens,Astoria,40.7631,-73.92262,Private room,70,3,25,30/07/16,0.41,1,353
3291286,Private Room in great neighborhood,16628226,Rachel,Queens,Long Island City,40.7593,-73.92884000000001,Private room,100,1,0,,,1,0
3302932,Whole beautiful house with Backyard,2082345,Rabah,Queens,Woodhaven,40.69165,-73.84841,Entire home/apt,250,5,0,,,1,32
3311830,Beautiful Clean & Quiet Room! Rm#1,11674837,Christopher,Queens,Ridgewood,40.70476,-73.90874000000001,Private room,59,1,142,16/06/19,2.34,3,359
3324203,Spacious Studio in my new smart house,16782573,Dorina,Queens,Middle Village,40.71347,-73.88199,Entire home/apt,99,3,160,05/07/19,2.65,4,299
3324498,Garden apt 15 mins from Manhattan,11827364,Cris,Queens,Sunnyside,40.73873,-73.92435,Private room,74,30,9,24/08/18,0.16,1,76
3325617,LEGAL studio in Queens,16790098,Shawn & Christine,Queens,Woodside,40.745490000000004,-73.90872,Entire home/apt,105,2,216,18/06/19,3.54,1,70
3369623,Astoria: full apartment,17000648,Michael,Queens,Astoria,40.7743,-73.92579,Entire home/apt,97,3,33,02/01/16,0.65,1,0
3379914,Spacious & Cozy NYC Apartment in Brooklyn/Queens,9317567,Suzy,Queens,Ridgewood,40.70026,-73.90720999999999,Entire home/apt,89,10,10,18/03/19,0.18,1,222
